,created_at,favorite_count,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,full_text,cleaned_text,stemmed_text,tokenized_text
1592,Tue Mar 11 03:24:14 +0000 2025,0,,in,,0,0,0,Halo Sobat Kemenag Sumsel... Hari ini Kakanwil Kemenag Sumsel H. Syafitri Irwan memimpin Rapat tindak lanjut Surat Edaran Sekjen Kemenag RI No. 12 Tahun 2025 tentang Efisiensi Anggaran Kemenag Tahun 2025 dan Efektivitas Pelaksanaan Tugas dan Fungsi Selasa(11/03/2025). https://t.co/dXwpnkZVB0,halo sobat kemenag sumsel kakanwil kemenag sumsel h syafitri irwan memimpin rapat tindak surat edaran sekjen kemenag ri no efisiensi anggaran kemenag efektivitas pelaksanaan tugas fungsi selasa,halo sobat kemenag sumsel kakanwil kemenag sumsel h syafitri irwan pimpin rapat tindak surat edar sekjen kemenag ri no efisiensi anggar kemenag efektivitas laksana tugas fungsi selasa,"['halo', 'sobat', 'kemenag', 'sumsel', 'kakanwil', 'kemenag', 'sumsel', 'h', 'syafitri', 'irwan', 'pimpin', 'rapat', 'tindak', 'surat', 'edar', 'sekjen', 'kemenag', 'ri', 'no', 'efisiensi', 'anggar', 'kemenag', 'efektivitas', 'laksana', 'tugas', 'fungsi', 'selasa']"
1593,Tue Mar 11 03:23:30 +0000 2025,0,,in,,0,0,0,Setiap rupiah dikelola dengan bijak! Pemerintah turun langsung kerakyat memastikan efisiensi anggaran berdampak nyata. https://t.co/xnkVuD0dlA nan,rupiah dikelola bijak pemerintah turun langsung kerakyat efisiensi anggaran berdampak nyata nan,rupiah kelola bijak perintah turun langsung rakyat efisiensi anggar dampak nyata nan,"['rupiah', 'kelola', 'bijak', 'perintah', 'turun', 'langsung', 'rakyat', 'efisiensi', 'anggar', 'dampak', 'nyata', 'nan']"
1594,Tue Mar 11 03:23:12 +0000 2025,0,,in,,0,0,0,Pemerintah turun langsung kerakyat memastikan efisiensi anggaran bermanfaat bagi pembangunan! ️ https://t.co/N7qtW9soX0 nan,pemerintah turun langsung kerakyat efisiensi anggaran bermanfaat pembangunan nan,perintah turun langsung rakyat efisiensi anggar manfaat bangun nan,"['perintah', 'turun', 'langsung', 'rakyat', 'efisiensi', 'anggar', 'manfaat', 'bangun', 'nan']"
1595,Tue Mar 11 03:23:05 +0000 2025,0,,in,Jaktim,0,0,0,Pemerintah turun langsung kerakyat memastikan efisiensi anggaran bermanfaat bagi pembangunan! ️ https://t.co/PR1OhofWEC nan,pemerintah turun langsung kerakyat efisiensi anggaran bermanfaat pembangunan nan,perintah turun langsung rakyat efisiensi anggar manfaat bangun nan,"['perintah', 'turun', 'langsung', 'rakyat', 'efisiensi', 'anggar', 'manfaat', 'bangun', 'nan']"
1596,Tue Mar 11 03:22:58 +0000 2025,0,,in,,0,0,0,Pemerintah turun langsung kerakyat memastikan efisiensi anggaran bermanfaat bagi pembangunan! ️ https://t.co/HdrfnLhhWP nan,pemerintah turun langsung kerakyat efisiensi anggaran bermanfaat pembangunan nan,perintah turun langsung rakyat efisiensi anggar manfaat bangun nan,"['perintah', 'turun', 'langsung', 'rakyat', 'efisiensi', 'anggar', 'manfaat', 'bangun', 'nan']"
1597,Tue Mar 11 03:22:53 +0000 2025,0,,in,palembang,0,0,0,Pemerintah turun langsung kerakyat memastikan efisiensi anggaran bermanfaat bagi pembangunan! ️ https://t.co/pFN2PvgnEP nan,pemerintah turun langsung kerakyat efisiensi anggaran bermanfaat pembangunan nan,perintah turun langsung rakyat efisiensi anggar manfaat bangun nan,"['perintah', 'turun', 'langsung', 'rakyat', 'efisiensi', 'anggar', 'manfaat', 'bangun', 'nan']"
1598,Tue Mar 11 03:22:39 +0000 2025,0,,in,Beji,0,0,0,Pemerintah turun langsung kerakyat memastikan efisiensi anggaran bermanfaat bagi pembangunan! ️ https://t.co/TKUBUO1Sdn nan,pemerintah turun langsung kerakyat efisiensi anggaran bermanfaat pembangunan nan,perintah turun langsung rakyat efisiensi anggar manfaat bangun nan,"['perintah', 'turun', 'langsung', 'rakyat', 'efisiensi', 'anggar', 'manfaat', 'bangun', 'nan']"
1599,Tue Mar 11 03:22:29 +0000 2025,0,,in,"Ubud, Bali",0,0,0,Pemerintah turun langsung kerakyat memastikan efisiensi anggaran bermanfaat bagi pembangunan! ️ https://t.co/VMpijfQkN2 nan,pemerintah turun langsung kerakyat efisiensi anggaran bermanfaat pembangunan nan,perintah turun langsung rakyat efisiensi anggar manfaat bangun nan,"['perintah', 'turun', 'langsung', 'rakyat', 'efisiensi', 'anggar', 'manfaat', 'bangun', 'nan']"
1600,Tue Mar 11 03:22:23 +0000 2025,0,,in,,0,1,0,pembunuhan massal ga sih namanya? ini orang2 udh berharap banyak dpt kerjaan dan bisa kasih makan keluarga di rumah trs tbtb DIANGGURIN tanpa kejelasan efisiensi anggaran ga tepat sasaran malah angkat influencer dll sementara mereka kl ga makan ya mati. jahat bgt sumpah TT__TT,pembunuhan massal ga sih namanya orang udh berharap dpt kerjaan kasih makan keluarga rumah trs tbtb dianggurin kejelasan efisiensi anggaran ga sasaran angkat influencer dll kl ga makan ya mati jahat bgt sumpah tttt,bunuh massal ga sih nama orang udh harap dpt kerja kasih makan keluarga rumah trs tbtb dianggurin jelas efisiensi anggar ga sasar angkat influencer dll kl ga makan ya mati jahat bgt sumpah tttt,"['bunuh', 'massal', 'ga', 'sih', 'nama', 'orang', 'udh', 'harap', 'dpt', 'kerja', 'kasih', 'makan', 'keluarga', 'rumah', 'trs', 'tbtb', 'dianggurin', 'jelas', 'efisiensi', 'anggar', 'ga', 'sasar', 'angkat', 'influencer', 'dll', 'kl', 'ga', 'makan', 'ya', 'mati', 'jahat', 'bgt', 'sumpah', 'tttt']"
1601,Tue Mar 11 03:20:37 +0000 2025,2,hammsqi,in,ava courtessy @weeklyweelly,0,0,0,@hammsqi tapi yang kena efisiensi malah badannya,kena efisiensi badannya,kena efisiensi badan,"['kena', 'efisiensi', 'badan']"
1602,Tue Mar 11 03:20:22 +0000 2025,0,,in,,0,0,0,Terancam kehilangan penghasilan karena efisiensi ,terancam kehilangan penghasilan efisiensi,ancam hilang hasil efisiensi,"['ancam', 'hilang', 'hasil', 'efisiensi']"
1603,Tue Mar 11 03:19:21 +0000 2025,0,,in,"Bandar Lampung, Lampung",0,0,0,Danantara meningkatkan efisiensi dan daya saing aset negara di level Global. https://t.co/nBrN2RMsiM,danantara meningkatkan efisiensi daya saing aset negara level global,danantara tingkat efisiensi daya saing aset negara level global,"['danantara', 'tingkat', 'efisiensi', 'daya', 'saing', 'aset', 'negara', 'level', 'global']"
1604,Tue Mar 11 03:19:04 +0000 2025,0,,fi,,0,0,0,SHINNA CHANN SIALAN KAU EFISIENSI,shinna chann sialan kau efisiensi,shinna chann sial kau efisiensi,"['shinna', 'chann', 'sial', 'kau', 'efisiensi']"
1605,Tue Mar 11 03:18:36 +0000 2025,0,,in,"Bandar Lampung, Lampung",0,0,0,Danantara akan bangun 35 Mega Proyek hasil efisiensi anggaran. https://t.co/nvfvJIvwHT,danantara bangun mega proyek hasil efisiensi anggaran,danantara bangun mega proyek hasil efisiensi anggar,"['danantara', 'bangun', 'mega', 'proyek', 'hasil', 'efisiensi', 'anggar']"
1606,Tue Mar 11 03:17:15 +0000 2025,1,dicky_tinton,in,"New York, USA",0,1,0,@dicky_tinton @1305Pastel67686 @Gayomapper Rini kagag ngomong pengunduran karena efisiensi bang. Coba dibaca lagi. Sejak awal di DPR katanya pengangkatan maksimal Oktober gak tau kenapa tu tiba-tiba jadi serentak Oktober. Dahlah ni negara miskin kagag becus pula menyampaikan isu. Rakyat jadi konflik sendiri.,rini kagag ngomong pengunduran efisiensi bang coba dibaca dpr pengangkatan maksimal oktober gak tau tu tibatiba serentak oktober dahlah ni negara miskin kagag becus isu rakyat konflik,rini kagag ngomong undur efisiensi bang coba baca dpr angkat maksimal oktober gak tau tu tibatiba serentak oktober dah ni negara miskin kagag becus isu rakyat konflik,"['rini', 'kagag', 'ngomong', 'undur', 'efisiensi', 'bang', 'coba', 'baca', 'dpr', 'angkat', 'maksimal', 'oktober', 'gak', 'tau', 'tu', 'tibatiba', 'serentak', 'oktober', 'dah', 'ni', 'negara', 'miskin', 'kagag', 'becus', 'isu', 'rakyat', 'konflik']"
1607,Tue Mar 11 03:16:58 +0000 2025,1,,in,,0,0,0,Dampak efisiensi buat danantara atau lebih cocok disebut judi. Soalnya danantara sama aja kayak judi. Kalo berhasil untung gede kalo gagal rugi gak kebayang nominalnya. Yang suruh lakuin mau modalin batu bara milik mafia lagi. Mafia yang bilang 'gelap itu kau bukan Indonesia.',dampak efisiensi danantara cocok judi danantara aja kayak judi kalo berhasil untung gede kalo gagal rugi gak kebayang nominalnya suruh lakuin modalin batu bara milik mafia mafia bilang gelap kau indonesia,dampak efisiensi danantara cocok judi danantara aja kayak judi kalo hasil untung gede kalo gagal rugi gak bayang nominal suruh lakuin modalin batu bara milik mafia mafia bilang gelap kau indonesia,"['dampak', 'efisiensi', 'danantara', 'cocok', 'judi', 'danantara', 'aja', 'kayak', 'judi', 'kalo', 'hasil', 'untung', 'gede', 'kalo', 'gagal', 'rugi', 'gak', 'bayang', 'nominal', 'suruh', 'lakuin', 'modalin', 'batu', 'bara', 'milik', 'mafia', 'mafia', 'bilang', 'gelap', 'kau', 'indonesia']"
1608,Tue Mar 11 03:16:48 +0000 2025,0,deejav0u,in,pizza pepperoni,0,0,0,update: yapping ternyata 500 lebih mau di efisiensi bingung WKWKWKWKWK,update yapping efisiensi bingung wkwkwkwkwk,update yapping efisiensi bingung wkwkwkwkwk,"['update', 'yapping', 'efisiensi', 'bingung', 'wkwkwkwkwk']"
1609,Tue Mar 11 03:13:38 +0000 2025,4,tanyakanrl,es,Indonesia,0,0,0,@tanyakanrl efisiensi,efisiensi,efisiensi,['efisiensi']
1610,Tue Mar 11 02:47:01 +0000 2025,1,Amiruddin5758,in,"Sheffield, England",0,1,0,@Amiruddin5758 @MiRV19Kft @BudiBukanIntel Efisiensi malah ngundang mudharat kata gue mah.,efisiensi ngundang mudharat gue mah,efisiensi ngundang mudharat gue mah,"['efisiensi', 'ngundang', 'mudharat', 'gue', 'mah']"
1611,Tue Mar 11 02:46:30 +0000 2025,0,,in,"Sheffield, England",0,0,0,Bisa ga sih KAI dan pemda nuntut pemerintah pusat karena efisiensi jadi ga ada petugas penjaga palang?,ga sih kai pemda nuntut pemerintah pusat efisiensi ga petugas penjaga palang,ga sih kai pemda nuntut perintah pusat efisiensi ga tugas jaga palang,"['ga', 'sih', 'kai', 'pemda', 'nuntut', 'perintah', 'pusat', 'efisiensi', 'ga', 'tugas', 'jaga', 'palang']"
1612,Tue Mar 11 02:46:25 +0000 2025,2,kompascom,in,Somewhere over the rainbow,0,0,0,@kompascom Lagi ya emang posisi guru A bisa digantikan guru lainnya? Gusti cik atuh lah yang bikin keputusan teh mikirnya rada pake otak dan empati bukan efisiensi mulu.,ya emang posisi guru a digantikan guru gusti cik atuh bikin keputusan teh mikirnya rada pake otak empati efisiensi mulu,ya emang posisi guru a ganti guru gusti cik atuh bikin putus teh mikirnya rada pake otak empati efisiensi mulu,"['ya', 'emang', 'posisi', 'guru', 'a', 'ganti', 'guru', 'gusti', 'cik', 'atuh', 'bikin', 'putus', 'teh', 'mikirnya', 'rada', 'pake', 'otak', 'empati', 'efisiensi', 'mulu']"
1613,Tue Mar 11 02:44:02 +0000 2025,1,UpdateBolabola,in,,0,0,0,@UpdateBolabola Ya jelas dicoretlah orang kena sanksi nanti main lagi pas lawan Bahrain. Ngapain bawa pemain yg lg kena sanksi bermain nambah budget aja kita kan lagi mode efisiensi.,ya dicoretlah orang kena sanksi main pas lawan bahrain ngapain bawa pemain yg lg kena sanksi bermain nambah budget aja mode efisiensi,ya coret orang kena sanksi main pas lawan bahrain ngapain bawa main yg lg kena sanksi main nambah budget aja mode efisiensi,"['ya', 'coret', 'orang', 'kena', 'sanksi', 'main', 'pas', 'lawan', 'bahrain', 'ngapain', 'bawa', 'main', 'yg', 'lg', 'kena', 'sanksi', 'main', 'nambah', 'budget', 'aja', 'mode', 'efisiensi']"
1614,Tue Mar 11 02:43:38 +0000 2025,0,,in,,0,0,0,satu-satunya vtuber yg kena efisiensi,satusatunya vtuber yg kena efisiensi,satusatunya vtuber yg kena efisiensi,"['satusatunya', 'vtuber', 'yg', 'kena', 'efisiensi']"
1615,Tue Mar 11 02:43:30 +0000 2025,0,,in,,0,0,0,efisiensi anggaran tidak akan membuat ASN menderita.. mari gunakan anggatan untuk bisa membuka lapangan kerja di daerah masing- masing. @prabowo @puanmaharani_ri @DediMulyadi71,efisiensi anggaran asn menderita mari anggatan membuka lapangan kerja daerah,efisiensi anggar asn derita mari anggatan buka lapang kerja daerah,"['efisiensi', 'anggar', 'asn', 'derita', 'mari', 'anggatan', 'buka', 'lapang', 'kerja', 'daerah']"
1616,Tue Mar 11 02:43:08 +0000 2025,1,oldtravod,in,eng/ina,0,1,0,@ubremensch HAH.....eh jangan ikutan efisiensi anggaran pls?????,haheh ikutan efisiensi anggaran pls,haheh ikut efisiensi anggar pls,"['haheh', 'ikut', 'efisiensi', 'anggar', 'pls']"
1617,Tue Mar 11 02:42:45 +0000 2025,1,Generasiosing,in,,0,2,0,@Generasiosing @UpdateBolabola Ya jelas dicoretlah orang kena sanksi nanti main lagi pas lawan Bahrain. Ngapain bawa pemain yg lg kena sanksi bermain nambah budget aja kita kan lagi mode efisiensi.,ya dicoretlah orang kena sanksi main pas lawan bahrain ngapain bawa pemain yg lg kena sanksi bermain nambah budget aja mode efisiensi,ya coret orang kena sanksi main pas lawan bahrain ngapain bawa main yg lg kena sanksi main nambah budget aja mode efisiensi,"['ya', 'coret', 'orang', 'kena', 'sanksi', 'main', 'pas', 'lawan', 'bahrain', 'ngapain', 'bawa', 'main', 'yg', 'lg', 'kena', 'sanksi', 'main', 'nambah', 'budget', 'aja', 'mode', 'efisiensi']"
1618,Tue Mar 11 02:42:42 +0000 2025,0,AgathaShav70471,in,,0,0,0,@AgathaShav70471 Garis depan melawan korupsi tegakkan hukum dan efisiensi kebijakan,garis melawan korupsi tegakkan hukum efisiensi kebijakan,garis lawan korupsi tegak hukum efisiensi bijak,"['garis', 'lawan', 'korupsi', 'tegak', 'hukum', 'efisiensi', 'bijak']"
1619,Tue Mar 11 02:42:17 +0000 2025,0,tempodotco,in,,0,0,0,@tempodotco Perbaiki aja dulu yang sdh ada sistemnya fasilitasnya jangan bikin lagi yg baru. Gmn sih cara berpikirnya??? Bedanya apa sekolah rakyat dengan sekolah negeri? Jangan hanya ngikutin ambisi buang 2 anggaran. Katanya harus efisiensi?????,perbaiki aja sdh sistemnya fasilitasnya bikin yg gmn sih berpikirnya bedanya sekolah rakyat sekolah negeri ngikutin ambisi buang anggaran efisiensi,baik aja sdh sistem fasilitas bikin yg gmn sih pikir beda sekolah rakyat sekolah negeri ngikutin ambisi buang anggar efisiensi,"['baik', 'aja', 'sdh', 'sistem', 'fasilitas', 'bikin', 'yg', 'gmn', 'sih', 'pikir', 'beda', 'sekolah', 'rakyat', 'sekolah', 'negeri', 'ngikutin', 'ambisi', 'buang', 'anggar', 'efisiensi']"
1620,Tue Mar 11 02:42:07 +0000 2025,0,,in,,0,0,0,padahal dah dari awal tahun daya beli menurun dari akhir tahun lalu malah udah mulai keliatan sepi imbas isu pajak. tahun ini makin menjadi karena ketambah bencana banjir phk massal efisiensi dan lainnya. tapi ya kata bajer ekonomi masih aman karena ibox masi rame.,dah daya beli menurun udah keliatan sepi imbas isu pajak ketambah bencana banjir phk massal efisiensi ya bajer ekonomi aman ibox masi rame,dah daya beli turun udah liat sepi imbas isu pajak tambah bencana banjir phk massal efisiensi ya bajer ekonomi aman ibox mas rame,"['dah', 'daya', 'beli', 'turun', 'udah', 'liat', 'sepi', 'imbas', 'isu', 'pajak', 'tambah', 'bencana', 'banjir', 'phk', 'massal', 'efisiensi', 'ya', 'bajer', 'ekonomi', 'aman', 'ibox', 'mas', 'rame']"
1621,Tue Mar 11 02:41:45 +0000 2025,36,,in,Jakarta - indonesia,0,1,23,Ini bener &amp; sedih banget. Ada saudaraku guru honorer SDN yg awalnya bisa dapat honor Rp 2 jt sekarang cm dpt Rp 500K karena kebijakan efisiensi anggaran berpengaruh ke Pemda juga. Rp 500K sebulan bisa dapat apa? ,bener amp sedih banget saudaraku guru honorer sdn yg honor rp jt cm dpt rp k kebijakan efisiensi anggaran berpengaruh pemda rp k sebulan,bener amp sedih banget saudara guru honorer sdn yg honor rp jt cm dpt rp k bijak efisiensi anggar pengaruh pemda rp k bulan,"['bener', 'amp', 'sedih', 'banget', 'saudara', 'guru', 'honorer', 'sdn', 'yg', 'honor', 'rp', 'jt', 'cm', 'dpt', 'rp', 'k', 'bijak', 'efisiensi', 'anggar', 'pengaruh', 'pemda', 'rp', 'k', 'bulan']"
1622,Tue Mar 11 02:41:08 +0000 2025,0,himkyoyeon,in,"Surakarta, Jawa Tengah",0,2,0,@himkyoyeon @1305Pastel67686 @Gayomapper Ini khan hasil test tahun lalu khan? Sblm negara api menyerang. Trimester akhir 2024 APBN diumumkan defisit krn sektor pajak berkurang awal 2025 diumumkan efisiensi anggaran krn penerimaan negara diprediksi menurun banyak PHK industri tumbang dsb https://t.co/0T5dD8IaBu,khan hasil test khan sblm negara api menyerang trimester apbn diumumkan defisit krn sektor pajak berkurang diumumkan efisiensi anggaran krn penerimaan negara diprediksi menurun phk industri tumbang dsb,khan hasil test khan sblm negara api serang trimester apbn umum defisit krn sektor pajak kurang umum efisiensi anggar krn terima negara prediksi turun phk industri tumbang dsb,"['khan', 'hasil', 'test', 'khan', 'sblm', 'negara', 'api', 'serang', 'trimester', 'apbn', 'umum', 'defisit', 'krn', 'sektor', 'pajak', 'kurang', 'umum', 'efisiensi', 'anggar', 'krn', 'terima', 'negara', 'prediksi', 'turun', 'phk', 'industri', 'tumbang', 'dsb']"
1623,Tue Mar 11 02:41:05 +0000 2025,1,AntoniusCDN,in,,0,0,0,@AntoniusCDN @TOM5helby @KangManto123 @03__nakula @ahmad_bellamy @Anak__Ogi @Ary_PrasKe2 @BebySoSweet @ch_chotimah2 @DS_yantie @seruanhl @NgkongRoses @CakKhum Sengaja gasiiih dampak efisiensi:v,sengaja gasiiih dampak efisiensiv,sengaja gasiiih dampak efisiensiv,"['sengaja', 'gasiiih', 'dampak', 'efisiensiv']"
1624,Tue Mar 11 02:41:04 +0000 2025,0,mbokneantona,in,,0,0,0,@mbokneantona @KediriFess @KRL_STREAM DIKIT-DIKIT EFISIENSI GOBLOK DI PELIHARA. MINIMAL LITERASI,dikitdikit efisiensi goblok pelihara minimal literasi,dikitdikit efisiensi goblok pelihara minimal literasi,"['dikitdikit', 'efisiensi', 'goblok', 'pelihara', 'minimal', 'literasi']"
1625,Tue Mar 11 02:40:19 +0000 2025,1,karimakayyim,in,,0,0,0,@karimasoyou BKN ga inget kalau pemerintah daerah jg kena efisiensi TKD nya dipotong jg besar. BKN ga inget kalau swasta jg byk yg lg PHK atau pailit karena terdampak efisiensi dan kebijakan ekonomi nya pemerintah,bkn ga inget pemerintah daerah jg kena efisiensi tkd nya dipotong jg bkn ga inget swasta jg byk yg lg phk pailit terdampak efisiensi kebijakan ekonomi nya pemerintah,bkn ga inget perintah daerah jg kena efisiensi tkd nya potong jg bkn ga inget swasta jg byk yg lg phk pailit dampak efisiensi bijak ekonomi nya perintah,"['bkn', 'ga', 'inget', 'perintah', 'daerah', 'jg', 'kena', 'efisiensi', 'tkd', 'nya', 'potong', 'jg', 'bkn', 'ga', 'inget', 'swasta', 'jg', 'byk', 'yg', 'lg', 'phk', 'pailit', 'dampak', 'efisiensi', 'bijak', 'ekonomi', 'nya', 'perintah']"
1626,Tue Mar 11 02:39:58 +0000 2025,0,,in,,0,0,0,setengah basement kampus lampunya mati tuh akibat efisiensi apa gimana sih?,basement kampus lampunya mati tuh akibat efisiensi gimana sih,basement kampus lampu mati tuh akibat efisiensi gimana sih,"['basement', 'kampus', 'lampu', 'mati', 'tuh', 'akibat', 'efisiensi', 'gimana', 'sih']"
1627,Tue Mar 11 02:39:41 +0000 2025,0,tanyakanrl,in,,0,0,0,@tanyakanrl rakyatnya jg ikut efisiensi kak,rakyatnya jg efisiensi kak,rakyat jg efisiensi kak,"['rakyat', 'jg', 'efisiensi', 'kak']"
1628,Tue Mar 11 02:39:06 +0000 2025,0,,in,"Gresik, Indonesia (currently)",0,0,0,Korban efisiensi,korban efisiensi,korban efisiensi,"['korban', 'efisiensi']"
1629,Tue Mar 11 02:38:49 +0000 2025,0,NarasiNewsroom,in,IDN,0,0,0,@NarasiNewsroom Karena efisiensi...? Klo benar jgn buka lowongan dlu...,efisiensi klo jgn buka lowongan dlu,efisiensi klo jgn buka lowong dlu,"['efisiensi', 'klo', 'jgn', 'buka', 'lowong', 'dlu']"
1630,Tue Mar 11 02:38:15 +0000 2025,0,,in,civil engineering ui,0,1,0,GUA EMOSI BANGET KARENA KELAS JAM 10 TAPI JAM SEGINI KELAS BELOM DIBUKA GARA GARA EFISIENSI TOLOL,gua emosi banget kelas jam jam segini kelas belom dibuka gara gara efisiensi tolol,gua emosi banget kelas jam jam gin kelas bom buka gara gara efisiensi tolol,"['gua', 'emosi', 'banget', 'kelas', 'jam', 'jam', 'gin', 'kelas', 'bom', 'buka', 'gara', 'gara', 'efisiensi', 'tolol']"
1631,Tue Mar 11 02:35:36 +0000 2025,0,,in,,0,0,0,Bank Victoria (BVIC) mencatat laba 2024 sebesar Rp117 85 miliar naik 15 75%. Pendapatan operasional melonjak ke Rp365 73 miliar sementara ekuitas tumbuh menjadi Rp3 93 triliun. Struktur beban menunjukkan efisiensi dengan penurunan beban operasional. https://t.co/XNtnxTAF59,bank victoria bvic mencatat laba rp miliar pendapatan operasional melonjak rp miliar ekuitas tumbuh rp triliun struktur beban efisiensi penurunan beban operasional,bank victoria bvic catat laba rp miliar dapat operasional lonjak rp miliar ekuitas tumbuh rp triliun struktur beban efisiensi turun beban operasional,"['bank', 'victoria', 'bvic', 'catat', 'laba', 'rp', 'miliar', 'dapat', 'operasional', 'lonjak', 'rp', 'miliar', 'ekuitas', 'tumbuh', 'rp', 'triliun', 'struktur', 'beban', 'efisiensi', 'turun', 'beban', 'operasional']"
1632,Tue Mar 11 02:35:07 +0000 2025,0,BPKN_RI,in,"DKI Jakarta, Indonesia",0,0,0,@BPKN_RI lembaga pemadam kebakaran tidak berguna mestinya terkena efisiensi dengan dilikuidasi,lembaga pemadam kebakaran berguna mestinya terkena efisiensi dilikuidasi,lembaga madam bakar guna mesti kena efisiensi likuidasi,"['lembaga', 'madam', 'bakar', 'guna', 'mesti', 'kena', 'efisiensi', 'likuidasi']"
1633,Tue Mar 11 02:34:30 +0000 2025,6,chamomyy,in,"Kuningan, Jawa barat",0,1,0,@chamomyy @mu_nawi @inisky_001 @itsquaileggs @fu_halim Wkwkw bener2 kita juga ga tau sih asumsi aku karena pemda ga kena efisiensi semasif kementerian harusnya sih siap2 ajh apalagi pemda sultan,wkwkw bener ga tau sih asumsi pemda ga kena efisiensi semasif kementerian sih ajh pemda sultan,wkwkw bener ga tau sih asumsi pemda ga kena efisiensi masif menteri sih ajh pemda sultan,"['wkwkw', 'bener', 'ga', 'tau', 'sih', 'asumsi', 'pemda', 'ga', 'kena', 'efisiensi', 'masif', 'menteri', 'sih', 'ajh', 'pemda', 'sultan']"
